model1,model2,n_both_wrong,A_obs,A_unif,A_item,excess_vs_unif,explained_by_item,excess_vs_item,frac_explained_by_item,same_provider
google_gemini-1.5-pro-002,openai_gpt-4o-2024-08-06,271,0.7011070110701108,0.3333333333333326,0.545613716288776,0.36777367773677816,0.21228038295544338,0.15549329478133478,0.5772038506447328,False
google_gemini-1.5-pro-002,openai_gpt-4o-mini-2024-07-18,328,0.6524390243902439,0.33333333333333187,0.5421205957921111,0.31910569105691206,0.20878726245877927,0.11031842859813279,0.6542887460491651,False
google_gemini-1.5-pro-002,qwen_qwen1.5-7b,312,0.5512820512820513,0.33333333333333204,0.528977939409739,0.21794871794871928,0.195644606076407,0.022304111872312293,0.8976634867035089,False
google_gemini-1.5-pro-002,qwen_qwen2.5-72b-instruct-turbo,258,0.7131782945736435,0.33333333333333276,0.5426971251895655,0.3798449612403107,0.20936379185623272,0.17048116938407798,0.5511822275398771,False
google_gemini-1.5-pro-002,writer_palmyra-x-v3,297,0.622895622895623,0.33333333333333226,0.5290044958267429,0.2895622895622907,0.19567116249341066,0.09389112706888003,0.6757480844249155,False
google_gemma-2-27b,google_text-unicorn@001,641,0.6162246489859594,0.333333333333336,0.5056139032448299,0.28289131565262343,0.17228056991149393,0.1106107457411295,0.6089991469481727,True
google_gemma-2-27b,meta_llama-3.1-405b-instruct-turbo,297,0.5791245791245792,0.33333333333333226,0.5503752982761335,0.2457912457912469,0.21704196494280126,0.028749280848445635,0.883033747780982,False
google_gemma-2-27b,meta_llama-3.1-70b-instruct-turbo,411,0.6034063260340633,0.33333333333333215,0.5474200795668104,0.27007299270073115,0.21408674623347823,0.05598624646725292,0.7926995738915239,False
google_gemma-2-27b,meta_llama-3.1-8b-instruct-turbo,655,0.2732824427480916,0.33333333333333615,0.5369059828456466,-0.06005089058524454,0.20357264951231047,-0.263623540097555,-3.3900021719633164,False
google_gemma-2-27b,microsoft_phi-3-medium-4k-instruct,412,0.5728155339805825,0.3333333333333322,0.5458112062332582,0.2394822006472503,0.21247787289992598,0.027004327747324308,0.8872386854875247,False
google_gemma-2-27b,mistralai_mistral-7b-v0.1,683,0.42020497803806733,0.3333333333333364,0.5290036306655068,0.08687164470473091,0.1956702973321704,-0.10879865262743948,2.2524069619866935,False
google_gemma-2-27b,mistralai_mistral-large-2407,356,0.48314606741573035,0.33333333333333165,0.5403927755647061,0.1498127340823987,0.20705944223137446,-0.057246708148975756,1.3821217768944087,False
google_gemma-2-27b,openai_gpt-3.5-turbo-0125,763,0.562254259501966,0.3333333333333371,0.5062139010787611,0.22892092616862886,0.17288056774542399,0.05604035842320487,0.7551977472696221,False
google_gemma-2-27b,openai_gpt-4o-2024-08-06,415,0.5542168674698795,0.33333333333333226,0.506821244206451,0.22088353413654727,0.17348791087311877,0.0473956232634285,0.7854270874073884,False
google_gemma-2-27b,openai_gpt-4o-mini-2024-07-18,731,0.5581395348837209,0.3333333333333368,0.503910290172694,0.2248062015503841,0.17057695683935714,0.05422924471102697,0.7587733597337039,False
google_gemma-2-27b,qwen_qwen1.5-7b,755,0.4556291390728477,0.33333333333333703,0.5117744748957709,0.12229580573951065,0.17844114156243385,-0.05614533582292319,1.4590945329925085,False
google_gemma-2-27b,qwen_qwen2.5-72b-instruct-turbo,350,0.5685714285714286,0.3333333333333317,0.5113597064638639,0.2352380952380969,0.17802637313053216,0.057211722107564755,0.7567922744415281,False
google_gemma-2-27b,writer_palmyra-x-v3,642,0.6152647975077882,0.333333333333336,0.5056051588472523,0.2819314641744522,0.17227182551391634,0.10965963866053585,0.6110415026515764,False
google_text-unicorn@001,meta_llama-3.1-405b-instruct-turbo,288,0.6597222222222222,0.33333333333333237,0.5701081767879047,0.32638888888888984,0.23677484345457234,0.0896140454343175,0.7254378182437939,False
google_text-unicorn@001,meta_llama-3.1-70b-instruct-turbo,379,0.662269129287599,0.3333333333333314,0.5520254748587006,0.32893579595426753,0.21869214152536914,0.11024365442889839,0.6648474997709714,False
google_text-unicorn@001,meta_llama-3.1-8b-instruct-turbo,521,0.33589251439539347,0.3333333333333344,0.5564525680664866,0.002559181062059046,0.22311923473315215,-0.2205600536710931,87.1838409720165,False
google_text-unicorn@001,microsoft_phi-3-medium-4k-instruct,402,0.5920398009950248,0.3333333333333319,0.5535563799634318,0.2587064676616929,0.22022304663009984,0.03848342103159308,0.8512467763971121,False
google_text-unicorn@001,mistralai_mistral-7b-v0.1,585,0.49743589743589745,0.3333333333333353,0.5291807343835605,0.16410256410256213,0.1958474010502252,-0.03174483694766306,1.193445100149824,False
google_text-unicorn@001,mistralai_mistral-large-2407,343,0.5539358600583091,0.33333333333333176,0.5547044476592989,0.22060252672497732,0.22137111432596718,-0.0007685876009898562,1.003484038067923,False
google_text-unicorn@001,openai_gpt-3.5-turbo-0125,664,0.6506024096385542,0.3333333333333362,0.5078787910047932,0.317269076305218,0.17454545767145696,0.14272361863376104,0.5501496070910529,False
google_text-unicorn@001,openai_gpt-4o-2024-08-06,367,0.5640326975476839,0.33333333333333154,0.5361678617800975,0.2306993642143524,0.20283452844676592,0.02786483576758647,0.8792158103145179,False
google_text-unicorn@001,openai_gpt-4o-mini-2024-07-18,637,0.5996860282574569,0.3333333333333359,0.5052478396976112,0.26635269492412095,0.1719145063642753,0.09443818855984565,0.6454393352890634,False
google_text-unicorn@001,qwen_qwen1.5-7b,660,0.5454545454545454,0.3333333333333362,0.5077183904403859,0.2121212121212092,0.1743850571070497,0.0377361550141595,0.8221009835046742,False
google_text-unicorn@001,qwen_qwen2.5-72b-instruct-turbo,329,0.6443768996960486,0.33333333333333187,0.5370291699897787,0.31104356636271674,0.2036958366564468,0.10734772970626993,0.6548787973287038,False
google_text-unicorn@001,writer_palmyra-x-v3,847,1.0,0.333333333333335,0.5040313894933726,0.666666666666665,0.17069805616003758,0.49596861050662744,0.256047084240057,False
meta_llama-3.1-405b-instruct-turbo,meta_llama-3.1-70b-instruct-turbo,319,0.8432601880877743,0.333333333333332,0.5559041742711204,0.5099268547544422,0.2225708409377884,0.2873560138166539,0.4364760138882438,True
meta_llama-3.1-405b-instruct-turbo,meta_llama-3.1-8b-instruct-turbo,315,0.5365079365079365,0.33333333333333204,0.5683511359259553,0.20317460317460445,0.23501780259262328,-0.03184319941801883,1.1567282471355604,True
meta_llama-3.1-405b-instruct-turbo,microsoft_phi-3-medium-4k-instruct,281,0.7651245551601423,0.3333333333333324,0.5709892176764693,0.4317912218268099,0.23765588434313684,0.19413533748367306,0.5503953585199559,False
meta_llama-3.1-405b-instruct-turbo,mistralai_mistral-7b-v0.1,293,0.5221843003412969,0.33333333333333226,0.5703669005637544,0.18885096700796467,0.23703356723042213,-0.04818260022245746,1.2551355758767462,False
meta_llama-3.1-405b-instruct-turbo,mistralai_mistral-large-2407,289,0.7162629757785467,0.3333333333333323,0.5576962906850316,0.3829296424452144,0.22436295735169925,0.15856668509351513,0.5859116988672372,False
meta_llama-3.1-405b-instruct-turbo,openai_gpt-3.5-turbo-0125,321,0.5295950155763239,0.333333333333332,0.5601501050583835,0.19626168224299195,0.2268167717250515,-0.03055508948205954,1.1556854559323975,False
meta_llama-3.1-405b-instruct-turbo,openai_gpt-4o-2024-08-06,246,0.7195121951219512,0.333333333333333,0.5712781029467204,0.3861788617886182,0.23794476961338745,0.14823409217523076,0.6161517192094028,False
meta_llama-3.1-405b-instruct-turbo,openai_gpt-4o-mini-2024-07-18,315,0.6666666666666666,0.33333333333333204,0.5601575814284057,0.3333333333333346,0.22682424809507362,0.10650908523826097,0.6804727442852183,False
meta_llama-3.1-405b-instruct-turbo,qwen_qwen1.5-7b,298,0.5201342281879194,0.3333333333333322,0.552916579608717,0.18680089485458723,0.21958324627538478,-0.03278235142079755,1.1754935459292983,False
meta_llama-3.1-405b-instruct-turbo,qwen_qwen2.5-72b-instruct-turbo,272,0.7316176470588235,0.3333333333333326,0.5501381791936792,0.3982843137254909,0.21680484586034665,0.18147946786514424,0.5443469360678233,False
meta_llama-3.1-405b-instruct-turbo,writer_palmyra-x-v3,289,0.6608996539792388,0.3333333333333323,0.5702500554533829,0.32756632064590646,0.2369167221200506,0.09064959852585586,0.7232633735143775,False
meta_llama-3.1-70b-instruct-turbo,meta_llama-3.1-8b-instruct-turbo,452,0.5132743362831859,0.33333333333333315,0.5621512028160156,0.1799410029498527,0.22881786948268246,-0.048876866532829744,1.2716271763053977,True
meta_llama-3.1-70b-instruct-turbo,microsoft_phi-3-medium-4k-instruct,366,0.7185792349726776,0.33333333333333154,0.5525105547614815,0.3852459016393461,0.21917722142814994,0.16606868021119614,0.5689281066858334,False
meta_llama-3.1-70b-instruct-turbo,mistralai_mistral-7b-v0.1,396,0.48737373737373735,0.33333333333333176,0.5656093012464394,0.1540404040404056,0.23227596791310762,-0.07823556387270203,1.5078898900588473,False
meta_llama-3.1-70b-instruct-turbo,mistralai_mistral-large-2407,343,0.6180758017492711,0.33333333333333176,0.5642439290894914,0.28474246841593936,0.23091059575615963,0.053831872659779734,0.8109454028433002,False
meta_llama-3.1-70b-instruct-turbo,openai_gpt-3.5-turbo-0125,432,0.5069444444444444,0.33333333333333265,0.5506697888104838,0.17361111111111177,0.21733645547715114,-0.043725344366039365,1.2518579835483858,False
meta_llama-3.1-70b-instruct-turbo,openai_gpt-4o-2024-08-06,292,0.6404109589041096,0.3333333333333323,0.5626887421744606,0.3070776255707773,0.22935540884112832,0.07772221672964896,0.7468971678246384,False
meta_llama-3.1-70b-instruct-turbo,openai_gpt-4o-mini-2024-07-18,422,0.6445497630331753,0.3333333333333324,0.5501123600875261,0.3112164296998429,0.21677902675419364,0.09443740294564928,0.6965539286061125,False
meta_llama-3.1-70b-instruct-turbo,qwen_qwen1.5-7b,436,0.5321100917431193,0.33333333333333276,0.5393501568225343,0.19877675840978654,0.20601682348920153,-0.007240065079414992,1.0364230966302876,False
meta_llama-3.1-70b-instruct-turbo,qwen_qwen2.5-72b-instruct-turbo,296,0.6925675675675675,0.33333333333333226,0.557134226474397,0.3592342342342353,0.22380089314106477,0.1354333410931705,0.6229943357657208,False
meta_llama-3.1-70b-instruct-turbo,writer_palmyra-x-v3,380,0.6605263157894737,0.3333333333333314,0.5518885657143356,0.3271929824561423,0.21855523238100422,0.1086377500751381,0.6679704153199553,False
meta_llama-3.1-8b-instruct-turbo,microsoft_phi-3-medium-4k-instruct,466,0.47854077253218885,0.3333333333333334,0.5507766665996915,0.14520743919885543,0.21744333326635806,-0.07223589406750264,1.4974668960904864,False
meta_llama-3.1-8b-instruct-turbo,mistralai_mistral-7b-v0.1,857,0.49241540256709454,0.33333333333333476,0.5477356714687407,0.15908206923375978,0.21440233813540593,-0.05532026890164615,1.3477467270076613,False
meta_llama-3.1-8b-instruct-turbo,mistralai_mistral-large-2407,438,0.4474885844748858,0.3333333333333328,0.5292704568977954,0.114155251141553,0.19593712356446258,-0.08178187242290957,1.7164092024246849,False
meta_llama-3.1-8b-instruct-turbo,openai_gpt-3.5-turbo-0125,761,0.2483574244415243,0.33333333333333703,0.5266458103277619,-0.08497590889181272,0.1933124769944249,-0.2782883858862376,-2.2749092009188288,False
meta_llama-3.1-8b-instruct-turbo,openai_gpt-4o-2024-08-06,360,0.4027777777777778,0.3333333333333316,0.547874914139104,0.0694444444444462,0.21454158080577246,-0.14509713636132626,3.0893987636030453,False
meta_llama-3.1-8b-instruct-turbo,openai_gpt-4o-mini-2024-07-18,595,0.334453781512605,0.3333333333333354,0.5610385487124043,0.0011204481792695953,0.2277052153790689,-0.2265847671997993,203.22690472620232,False
meta_llama-3.1-8b-instruct-turbo,qwen_qwen1.5-7b,811,0.3082614056720099,0.3333333333333359,0.5252044672359564,-0.025071927661326043,0.19187113390262045,-0.2169430615639465,-7.6528273571316,False
meta_llama-3.1-8b-instruct-turbo,qwen_qwen2.5-72b-instruct-turbo,402,0.43532338308457713,0.3333333333333319,0.521133643489935,0.1019900497512452,0.18780031015660303,-0.08581026040535783,1.8413591386086188,False
meta_llama-3.1-8b-instruct-turbo,writer_palmyra-x-v3,521,0.33589251439539347,0.3333333333333344,0.5564525680664866,0.002559181062059046,0.22311923473315215,-0.2205600536710931,87.1838409720165,False
microsoft_phi-3-medium-4k-instruct,mistralai_mistral-7b-v0.1,451,0.5055432372505543,0.3333333333333331,0.5563930435751232,0.17220990391722119,0.2230597102417901,-0.050849806324568925,1.2952780599018956,False
microsoft_phi-3-medium-4k-instruct,mistralai_mistral-large-2407,346,0.6445086705202312,0.3333333333333317,0.5506282372329991,0.3111753371868995,0.21729490389966744,0.09388043328723206,0.6983037468973796,False
microsoft_phi-3-medium-4k-instruct,openai_gpt-3.5-turbo-0125,486,0.5329218106995884,0.3333333333333338,0.5496796176759293,0.19958847736625462,0.2163462843425955,-0.016757806976340883,1.083961795778368,False
microsoft_phi-3-medium-4k-instruct,openai_gpt-4o-2024-08-06,301,0.6445182724252492,0.3333333333333322,0.5644677077776761,0.31118493909191697,0.23113437444434387,0.0800505646475731,0.7427556588015721,False
microsoft_phi-3-medium-4k-instruct,openai_gpt-4o-mini-2024-07-18,431,0.6496519721577726,0.33333333333333265,0.5543691350356318,0.31631863882443995,0.22103580170229914,0.0952828371221408,0.6987757740857511,False
microsoft_phi-3-medium-4k-instruct,qwen_qwen1.5-7b,478,0.5564853556485355,0.33333333333333365,0.5325331820227998,0.22315202231520187,0.1991998486894661,0.023952173625735762,0.8926643219396715,False
microsoft_phi-3-medium-4k-instruct,qwen_qwen2.5-72b-instruct-turbo,315,0.692063492063492,0.33333333333333204,0.5425874008868262,0.35873015873016,0.20925406755349418,0.14947609117666583,0.5833188608792074,False
microsoft_phi-3-medium-4k-instruct,writer_palmyra-x-v3,402,0.5920398009950248,0.3333333333333319,0.5535563799634318,0.2587064676616929,0.22022304663009984,0.03848342103159308,0.8512467763971121,False
mistralai_mistral-7b-v0.1,mistralai_mistral-large-2407,415,0.5156626506024097,0.33333333333333226,0.5457498318550581,0.18232931726907742,0.21241649852172584,-0.03008718125264842,1.16501559761915,True
mistralai_mistral-7b-v0.1,openai_gpt-3.5-turbo-0125,874,0.5377574370709383,0.33333333333333437,0.49925100181058274,0.2044241037376039,0.16591766847724837,0.03850643526035552,0.8116345648271406,False
mistralai_mistral-7b-v0.1,openai_gpt-4o-2024-08-06,346,0.4479768786127168,0.3333333333333317,0.5564943974353147,0.11464354527938508,0.223161064101983,-0.10851751882259791,1.9465645759483614,False
mistralai_mistral-7b-v0.1,openai_gpt-4o-mini-2024-07-18,717,0.5481171548117155,0.3333333333333367,0.5198161203413999,0.21478382147837882,0.1864827870080632,0.028301034470315622,0.868234794057035,False
mistralai_mistral-7b-v0.1,qwen_qwen1.5-7b,928,0.5797413793103449,0.3333333333333332,0.5004069751668522,0.24640804597701166,0.16707364183351897,0.07933440414349269,0.6780364706479832,False
mistralai_mistral-7b-v0.1,qwen_qwen2.5-72b-instruct-turbo,350,0.5085714285714286,0.3333333333333317,0.5436063335652014,0.17523809523809686,0.21027300023186968,-0.03503490499377282,1.1999274469753323,False
mistralai_mistral-7b-v0.1,writer_palmyra-x-v3,586,0.49658703071672355,0.3333333333333353,0.5291309379085033,0.16325369738338824,0.19579760457516798,-0.03254390719177974,1.1993456057252596,False
mistralai_mistral-large-2407,openai_gpt-3.5-turbo-0125,458,0.49344978165938863,0.33333333333333326,0.5318808319318684,0.16011644832605537,0.19854749859853515,-0.03843105027247978,1.240019377610851,False
mistralai_mistral-large-2407,openai_gpt-4o-2024-08-06,317,0.5993690851735016,0.333333333333332,0.555453379617857,0.26603575184016964,0.22212004628452503,0.04391570555564461,0.8349255494726568,False
mistralai_mistral-large-2407,openai_gpt-4o-mini-2024-07-18,382,0.5575916230366492,0.3333333333333314,0.5446737459559009,0.2242582897033178,0.21134041262256947,0.012917877080748319,0.942397326324757,False
mistralai_mistral-large-2407,qwen_qwen1.5-7b,426,0.5023474178403756,0.33333333333333254,0.533861303899568,0.16901408450704308,0.20052797056623545,-0.031513886059192364,1.186457159183554,False
mistralai_mistral-large-2407,qwen_qwen2.5-72b-instruct-turbo,331,0.6706948640483383,0.33333333333333187,0.5438969373027909,0.33736153071500646,0.210563603969459,0.12679792674554746,0.6241482350497669,False
mistralai_mistral-large-2407,writer_palmyra-x-v3,343,0.5539358600583091,0.33333333333333176,0.5547044476592989,0.22060252672497732,0.22137111432596718,-0.0007685876009898562,1.003484038067923,False
openai_gpt-3.5-turbo-0125,openai_gpt-4o-2024-08-06,410,0.4975609756097561,0.33333333333333215,0.5285470434571854,0.16422764227642395,0.19521371012385325,-0.0309860678474293,1.1886775418432562,True
openai_gpt-3.5-turbo-0125,openai_gpt-4o-mini-2024-07-18,798,0.6416040100250626,0.33333333333333626,0.5013287834661118,0.30827067669172636,0.1679954501327755,0.14027522655895086,0.544960850430716,True
openai_gpt-3.5-turbo-0125,qwen_qwen1.5-7b,960,0.64375,0.33333333333333254,0.5060985942180296,0.3104166666666675,0.17276526088469707,0.13765140578197044,0.556559229695667,False
openai_gpt-3.5-turbo-0125,qwen_qwen2.5-72b-instruct-turbo,395,0.5620253164556962,0.3333333333333317,0.5221283211613191,0.2286919831223645,0.18879498782798743,0.03989699529437707,0.8255426589526329,False
openai_gpt-3.5-turbo-0125,writer_palmyra-x-v3,665,0.6511278195488722,0.3333333333333362,0.5080340275763816,0.317794486215536,0.1747006942430454,0.1430937919724906,0.549728525260061,False
openai_gpt-4o-2024-08-06,openai_gpt-4o-mini-2024-07-18,424,0.6816037735849056,0.3333333333333325,0.5390820490163696,0.34827044025157317,0.2057487156830371,0.14252172456853607,0.5907728360018568,True
openai_gpt-4o-2024-08-06,qwen_qwen1.5-7b,387,0.49612403100775193,0.3333333333333315,0.530087601146233,0.16279069767442045,0.1967542678129015,-0.03396357013848106,1.2086333594220955,False
openai_gpt-4o-2024-08-06,qwen_qwen2.5-72b-instruct-turbo,298,0.7013422818791947,0.3333333333333322,0.544330206263217,0.36800894854586247,0.21099687292988484,0.15701207561597763,0.5733471258337886,False
openai_gpt-4o-2024-08-06,writer_palmyra-x-v3,367,0.5640326975476839,0.33333333333333154,0.5361678617800975,0.2306993642143524,0.20283452844676592,0.02786483576758647,0.8792158103145179,False
openai_gpt-4o-mini-2024-07-18,qwen_qwen1.5-7b,789,0.6425855513307985,0.3333333333333365,0.5049435383939024,0.30925221799746205,0.1716102050605659,0.13764201293689615,0.5549198843966715,False
openai_gpt-4o-mini-2024-07-18,qwen_qwen2.5-72b-instruct-turbo,366,0.639344262295082,0.33333333333333154,0.5443666389233053,0.3060109289617505,0.21103330558997374,0.09497762337177673,0.6896266950529457,False
openai_gpt-4o-mini-2024-07-18,writer_palmyra-x-v3,638,0.5987460815047022,0.3333333333333359,0.5052396142435397,0.2654127481713663,0.17190628091020377,0.09350646726116252,0.6476941371301834,False
qwen_qwen1.5-7b,qwen_qwen2.5-72b-instruct-turbo,366,0.5846994535519126,0.33333333333333154,0.5268205132496107,0.251366120218581,0.19348717991627912,0.057878940302301896,0.7697424766234527,True
qwen_qwen1.5-7b,writer_palmyra-x-v3,661,0.546142208774584,0.3333333333333362,0.5078748090798272,0.21280887544124777,0.17454147574649098,0.03826739969475679,0.820179493851413,False
qwen_qwen2.5-72b-instruct-turbo,writer_palmyra-x-v3,329,0.6443768996960486,0.33333333333333187,0.5370291699897787,0.31104356636271674,0.2036958366564468,0.10734772970626993,0.6548787973287038,False
